,Cluster,Motif,Influe
34862,Germ,"(65, 111)",1.1940082
34863,Gut,"(65, 111)",0.93661636
34864,Hemocytes,"(65, 111)",0.62747824
34865,MAG,"(65, 111)",-0.6150505
34866,MT,"(65, 111)",0.7228803
34867,Muscle,"(65, 111)",0.36465588
34868,Neuron,"(65, 111)",-1.3250614
34869,Proliferating,"(65, 111)",0.5954566
34870,Epithelial,"(65, 112)",-1.068444
34871,FatBody,"(65, 112)",0.3984214
34872,Follicle,"(65, 112)",0.36853313
34873,Germ,"(65, 112)",0.8764747
34874,Gut,"(65, 112)",-0.2774268
34875,Hemocytes,"(65, 112)",-0.26040226
34876,MAG,"(65, 112)",-1.5255679
34877,MT,"(65, 112)",0.11545646
34878,Muscle,"(65, 112)",1.0434659
34879,Neuron,"(65, 112)",-0.47633427
34880,Proliferating,"(65, 112)",0.57804006
34881,Epithelial,"(65, 113)",0.65180784
34882,FatBody,"(65, 113)",-1.4475143
34883,Follicle,"(65, 113)",0.1541549
34884,Germ,"(65, 113)",-1.6401365
34885,Gut,"(65, 113)",-1.0317478
34886,Hemocytes,"(65, 113)",-0.50311625
34887,MAG,"(65, 113)",-0.95287216
34888,MT,"(65, 113)",-0.8384267
34889,Muscle,"(65, 113)",-0.6627249
34890,Neuron,"(65, 113)",0.85097003
34891,Proliferating,"(65, 113)",-0.60039043
34892,Epithelial,"(65, 114)",1.0955962
34893,FatBody,"(65, 114)",-1.1423767
34894,Follicle,"(65, 114)",-0.13800149
34895,Germ,"(65, 114)",-1.8276048
34896,Gut,"(65, 114)",-0.6650995
34897,Hemocytes,"(65, 114)",-0.30302587
34898,MAG,"(65, 114)",-0.744596
34899,MT,"(65, 114)",-0.5671791
34900,Muscle,"(65, 114)",-0.62865186
34901,Neuron,"(65, 114)",1.1964854
34902,Proliferating,"(65, 114)",-0.52085257
34903,Epithelial,"(65, 115)",1.2126603
34904,FatBody,"(65, 115)",0.5765685
34905,Follicle,"(65, 115)",-0.17985985
34906,Germ,"(65, 115)",-0.62221485
34907,Gut,"(65, 115)",1.0882366
34908,Hemocytes,"(65, 115)",0.93093413
34909,MAG,"(65, 115)",-0.46250877
34910,MT,"(65, 115)",0.3315763
34911,Muscle,"(65, 115)",-0.9391382
34912,Neuron,"(65, 115)",-0.78187275
34913,Proliferating,"(65, 115)",0.1488378
34914,Epithelial,"(65, 116)",0.014516692
34915,FatBody,"(65, 116)",-1.0093449
34916,Follicle,"(65, 116)",0.09860074
34917,Germ,"(65, 116)",-1.3681564
34918,Gut,"(65, 116)",-1.1995759
34919,Hemocytes,"(65, 116)",-0.9550283
34920,MAG,"(65, 116)",-1.4909434
34921,MT,"(65, 116)",-0.6873389
34922,Muscle,"(65, 116)",0.29582313
34923,Neuron,"(65, 116)",1.4729953
34924,Proliferating,"(65, 116)",-0.28434396
34925,Epithelial,"(65, 117)",-1.214005
34926,FatBody,"(65, 117)",0.16932942
34927,Follicle,"(65, 117)",0.6033661
34928,Germ,"(65, 117)",0.9471627
34929,Gut,"(65, 117)",-0.5149921
34930,Hemocytes,"(65, 117)",-0.2835194
34931,MAG,"(65, 117)",-1.4225887
34932,MT,"(65, 117)",-0.15918884
34933,Muscle,"(65, 117)",0.57837
34934,Neuron,"(65, 117)",-0.9405577
34935,Proliferating,"(65, 117)",0.2463748
34936,Epithelial,"(65, 118)",-0.7244862
34937,FatBody,"(65, 118)",1.3179151
34938,Follicle,"(65, 118)",0.11992182
34939,Germ,"(65, 118)",1.4906262
34940,Gut,"(65, 118)",0.6937022
34941,Hemocytes,"(65, 118)",0.53246415
34942,MAG,"(65, 118)",-0.7671733
34943,MT,"(65, 118)",0.6322473
34944,Muscle,"(65, 118)",0.69492275
34945,Neuron,"(65, 118)",-1.1213937
34946,Proliferating,"(65, 118)",0.7121249
34947,Epithelial,"(65, 119)",0.5968084
34948,FatBody,"(65, 119)",-0.23630367
34949,Follicle,"(65, 119)",-0.039992496
34950,Germ,"(65, 119)",-1.0461229
34951,Gut,"(65, 119)",-0.12975562
34952,Hemocytes,"(65, 119)",0.3573882
34953,MAG,"(65, 119)",-1.3574814
34954,MT,"(65, 119)",0.123527445
34955,Muscle,"(65, 119)",0.04818191
34956,Neuron,"(65, 119)",0.3944463
34957,Proliferating,"(65, 119)",0.30710164
34958,Epithelial,"(65, 120)",-0.8584318
34959,FatBody,"(65, 120)",-1.2299907
34960,Follicle,"(65, 120)",0.54168326
34961,Germ,"(65, 120)",-0.5357624
34962,Gut,"(65, 120)",-1.4874324
34963,Hemocytes,"(65, 120)",-1.0764585
34964,MAG,"(65, 120)",-1.5351126
34965,MT,"(65, 120)",-0.9453964
34966,Muscle,"(65, 120)",0.26544464
34967,Neuron,"(65, 120)",0.5839333
34968,Proliferating,"(65, 120)",-0.40127346
34969,Epithelial,"(65, 121)",1.3835212
34970,FatBody,"(65, 121)",-0.8274529
34971,Follicle,"(65, 121)",-0.30735564
34972,Germ,"(65, 121)",-1.8025342
34973,Gut,"(65, 121)",-0.03650927
34974,Hemocytes,"(65, 121)",0.11114527
34975,MAG,"(65, 121)",-0.23758376
34976,MT,"(65, 121)",-0.29666975
34977,Muscle,"(65, 121)",-0.94264525
34978,Neuron,"(65, 121)",0.8893604
34979,Proliferating,"(65, 121)",-0.43549538
34980,Epithelial,"(65, 123)",0.018667877
34981,FatBody,"(65, 123)",-0.670673
34982,Follicle,"(65, 123)",-0.015863666
34983,Germ,"(65, 123)",-1.3017323
34984,Gut,"(65, 123)",-0.93673277
34985,Hemocytes,"(65, 123)",-0.7156451
34986,MAG,"(65, 123)",-1.410506
34987,MT,"(65, 123)",-0.4028595
34988,Muscle,"(65, 123)",0.5395974
34989,Neuron,"(65, 123)",1.4999812
34990,Proliferating,"(65, 123)",-0.00767407
34991,Epithelial,"(65, 124)",-0.3865226
34992,FatBody,"(65, 124)",0.86688066
34993,Follicle,"(65, 124)",0.30953863
34994,Germ,"(65, 124)",0.73215973
34995,Gut,"(65, 124)",0.49018207
34996,Hemocytes,"(65, 124)",0.4344159
34997,MAG,"(65, 124)",-0.9811162
34998,MT,"(65, 124)",0.28219458
34999,Muscle,"(65, 124)",0.1022077
35000,Neuron,"(65, 124)",-1.2798363
35001,Proliferating,"(65, 124)",0.5386845
35002,Epithelial,"(65, 125)",0.8582016
35003,FatBody,"(65, 125)",-1.003357
35004,Follicle,"(65, 125)",-0.08851894
35005,Germ,"(65, 125)",-1.7704946
35006,Gut,"(65, 125)",-0.7384976
35007,Hemocytes,"(65, 125)",-0.543275
35008,MAG,"(65, 125)",-1.2263716
35009,MT,"(65, 125)",-0.55735797
35010,Muscle,"(65, 125)",-0.2597057
35011,Neuron,"(65, 125)",1.3419656
35012,Proliferating,"(65, 125)",-0.41001034
35013,Epithelial,"(65, 126)",-0.84246796
35014,FatBody,"(65, 126)",-0.711316
35015,Follicle,"(65, 126)",0.59836465
35016,Germ,"(65, 126)",0.07786836
35017,Gut,"(65, 126)",-0.74172175
35018,Hemocytes,"(65, 126)",-0.34274307
35019,MAG,"(65, 126)",-1.602182
35020,MT,"(65, 126)",-0.44355643
35021,Muscle,"(65, 126)",0.1353482
35022,Neuron,"(65, 126)",-0.53177637
35023,Proliferating,"(65, 126)",0.2006787
35024,Epithelial,"(65, 127)",-0.9664186
35025,FatBody,"(65, 127)",0.9892739
35026,Follicle,"(65, 127)",0.35421634
35027,Germ,"(65, 127)",1.2187312
35028,Gut,"(65, 127)",0.25104544
35029,Hemocytes,"(65, 127)",0.20711999
35030,MAG,"(65, 127)",-1.123969
35031,MT,"(65, 127)",0.3342428
35032,Muscle,"(65, 127)",0.6266965
35033,Neuron,"(65, 127)",-1.1245315
35034,Proliferating,"(65, 127)",0.5458373
35035,Epithelial,"(66, 67)",-0.832296
35036,FatBody,"(66, 67)",-0.899519
35037,Follicle,"(66, 67)",0.59676725
35038,Germ,"(66, 67)",-0.53327936
35039,Gut,"(66, 67)",-1.191101
35040,Hemocytes,"(66, 67)",-0.94690335
35041,MAG,"(66, 67)",-1.4927285
35042,MT,"(66, 67)",-0.80737317
35043,Muscle,"(66, 67)",0.1485824
35044,Neuron,"(66, 67)",0.018468296
35045,Proliferating,"(66, 67)",-0.106598355
35046,Epithelial,"(66, 68)",-0.8853653
35047,FatBody,"(66, 68)",0.9541241
35048,Follicle,"(66, 68)",0.3362547
35049,Germ,"(66, 68)",0.9717806
35050,Gut,"(66, 68)",0.065828055
35051,Hemocytes,"(66, 68)",-0.14657627
35052,MAG,"(66, 68)",-1.3480583
35053,MT,"(66, 68)",0.24761726
35054,Muscle,"(66, 68)",0.67861235
35055,Neuron,"(66, 68)",-0.7575651
35056,Proliferating,"(66, 68)",0.32789588
35057,Epithelial,"(66, 69)",-0.56554645
35058,FatBody,"(66, 69)",0.91338354
35059,Follicle,"(66, 69)",0.19028948
35060,Germ,"(66, 69)",1.4203314
35061,Gut,"(66, 69)",0.71985984
35062,Hemocytes,"(66, 69)",0.5216437
35063,MAG,"(66, 69)",-0.9288843
35064,MT,"(66, 69)",0.5311142
35065,Muscle,"(66, 69)",0.4585512
35066,Neuron,"(66, 69)",-1.2836862
35067,Proliferating,"(66, 69)",0.68196267
35068,Epithelial,"(66, 70)",0.21755292
35069,FatBody,"(66, 70)",-0.80828005
35070,Follicle,"(66, 70)",0.42780748
35071,Germ,"(66, 70)",-0.3627983
35072,Gut,"(66, 70)",-0.20061423
35073,Hemocytes,"(66, 70)",-0.17796534
35074,MAG,"(66, 70)",-0.26318976
35075,MT,"(66, 70)",-0.5250771
35076,Muscle,"(66, 70)",-1.1196731
35077,Neuron,"(66, 70)",-0.8792741
35078,Proliferating,"(66, 70)",-0.6423917
35079,Epithelial,"(66, 72)",-0.6054337
35080,FatBody,"(66, 72)",-1.3218116
35081,Follicle,"(66, 72)",0.5928576
35082,Germ,"(66, 72)",-0.49270225
35083,Gut,"(66, 72)",-1.1520935
35084,Hemocytes,"(66, 72)",-0.84518164
35085,MAG,"(66, 72)",-0.46544927
35086,MT,"(66, 72)",-0.89262253
35087,Muscle,"(66, 72)",-0.33856097
35088,Neuron,"(66, 72)",-0.24128418
35089,Proliferating,"(66, 72)",-0.35589135
35090,Epithelial,"(66, 73)",0.87283826
35091,FatBody,"(66, 73)",-1.0070583
35092,Follicle,"(66, 73)",0.14728329
35093,Germ,"(66, 73)",-0.69214016
35094,Gut,"(66, 73)",-0.107506126
35095,Hemocytes,"(66, 73)",0.14924464
35096,MAG,"(66, 73)",0.45650452
35097,MT,"(66, 73)",-0.5401635
35098,Muscle,"(66, 73)",-1.3711406
35099,Neuron,"(66, 73)",-0.38051948
35100,Proliferating,"(66, 73)",-0.6120297
35101,Epithelial,"(66, 74)",-1.4332048
35102,FatBody,"(66, 74)",0.3270614
35103,Follicle,"(66, 74)",0.53919125
35104,Germ,"(66, 74)",1.1059617
35105,Gut,"(66, 74)",-0.5840766
35106,Hemocytes,"(66, 74)",-0.58424926
35107,MAG,"(66, 74)",-1.209195
35108,MT,"(66, 74)",-0.080171674
35109,Muscle,"(66, 74)",0.9924915
35110,Neuron,"(66, 74)",-0.64705634
35111,Proliferating,"(66, 74)",0.33619478
35112,Epithelial,"(66, 75)",-1.4710712
35113,FatBody,"(66, 75)",0.48792022
35114,Follicle,"(66, 75)",0.47875714
35115,Germ,"(66, 75)",1.288038
35116,Gut,"(66, 75)",-0.48151612
35117,Hemocytes,"(66, 75)",-0.41691878
35118,MAG,"(66, 75)",-0.74550295
35119,MT,"(66, 75)",0.035938136
35120,Muscle,"(66, 75)",1.0563321
35121,Neuron,"(66, 75)",-0.62201494
35122,Proliferating,"(66, 75)",0.5394653
35123,Epithelial,"(66, 81)",0.99112797
35124,FatBody,"(66, 81)",-0.71341497
35125,Follicle,"(66, 81)",0.11951911
35126,Germ,"(66, 81)",-0.565011
35127,Gut,"(66, 81)",0.29094243
35128,Hemocytes,"(66, 81)",0.2300199
35129,MAG,"(66, 81)",0.708301
35130,MT,"(66, 81)",-0.50135535
35131,Muscle,"(66, 81)",-1.5348701
35132,Neuron,"(66, 81)",-0.6494566
35133,Proliferating,"(66, 81)",-0.6440723
35134,Epithelial,"(66, 85)",-0.41875207
35135,FatBody,"(66, 85)",-0.42559585
35136,Follicle,"(66, 85)",-0.24572946
35137,Germ,"(66, 85)",-0.42441753
35138,Gut,"(66, 85)",-0.41835746
35139,Hemocytes,"(66, 85)",-0.41054913
35140,MAG,"(66, 85)",0.00051616115
35141,MT,"(66, 85)",-0.4228152
35142,Muscle,"(66, 85)",0.07274326
35143,Neuron,"(66, 85)",1.2042089
35144,Proliferating,"(66, 85)",-0.4189325
35145,Epithelial,"(66, 86)",-0.7150873
35146,FatBody,"(66, 86)",-0.5938195
35147,Follicle,"(66, 86)",0.6240875
35148,Germ,"(66, 86)",0.08711077
35149,Gut,"(66, 86)",-0.7634489
35150,Hemocytes,"(66, 86)",-0.6013324
35151,MAG,"(66, 86)",-0.7988165
35152,MT,"(66, 86)",-0.55541664
35153,Muscle,"(66, 86)",-0.30479592
35154,Neuron,"(66, 86)",-0.77750915
35155,Proliferating,"(66, 86)",-0.3617103
35156,Epithelial,"(66, 87)",-0.051482268
35157,FatBody,"(66, 87)",-0.952635
35158,Follicle,"(66, 87)",0.4056192
35159,Germ,"(66, 87)",0.15309426
35160,Gut,"(66, 87)",-0.12697567
35161,Hemocytes,"(66, 87)",0.25284225
35162,MAG,"(66, 87)",0.19713579
35163,MT,"(66, 87)",-0.42068905
35164,Muscle,"(66, 87)",-0.8989668
35165,Neuron,"(66, 87)",-1.1850361
35166,Proliferating,"(66, 87)",0.116554275
35167,Epithelial,"(66, 92)",-0.23192422
35168,FatBody,"(66, 92)",0.8481928
35169,Follicle,"(66, 92)",-0.08946645
35170,Germ,"(66, 92)",1.2379304
35171,Gut,"(66, 92)",0.845803
35172,Hemocytes,"(66, 92)",0.7894157
35173,MAG,"(66, 92)",-0.8028523
35174,MT,"(66, 92)",0.676778
35175,Muscle,"(66, 92)",0.5458574
35176,Neuron,"(66, 92)",-0.7942979
35177,Proliferating,"(66, 92)",0.8386961
35178,Epithelial,"(66, 95)",-0.10413381
35179,FatBody,"(66, 95)",-1.0076127
35180,Follicle,"(66, 95)",0.515212
35181,Germ,"(66, 95)",-0.28747538
35182,Gut,"(66, 95)",-0.379125
35183,Hemocytes,"(66, 95)",-0.22133961
35184,MAG,"(66, 95)",-0.4922909
35185,MT,"(66, 95)",-0.6192614
35186,Muscle,"(66, 95)",-0.8439924
35187,Neuron,"(66, 95)",-0.94805616
35188,Proliferating,"(66, 95)",-0.20905393
35189,Epithelial,"(66, 96)",1.3996668
35190,FatBody,"(66, 96)",-0.8068497
35191,Follicle,"(66, 96)",-0.37655783
35192,Germ,"(66, 96)",-1.7889309
35193,Gut,"(66, 96)",0.09821543
35194,Hemocytes,"(66, 96)",0.15720545
35195,MAG,"(66, 96)",0.5026916
35196,MT,"(66, 96)",-0.27756828
35197,Muscle,"(66, 96)",-1.0328476
35198,Neuron,"(66, 96)",0.95813966
35199,Proliferating,"(66, 96)",-0.53636974
35200,Epithelial,"(66, 97)",0.8796516
35201,FatBody,"(66, 97)",-1.2463838
35202,Follicle,"(66, 97)",-0.17317225
35203,Germ,"(66, 97)",-1.6582536
35204,Gut,"(66, 97)",-0.6660932
35205,Hemocytes,"(66, 97)",-0.3383299
35206,MAG,"(66, 97)",-0.7891333
35207,MT,"(66, 97)",-0.5698369
35208,Muscle,"(66, 97)",-0.47703886
35209,Neuron,"(66, 97)",1.4104058
35210,Proliferating,"(66, 97)",-0.49296734
35211,Epithelial,"(66, 99)",1.4887632
35212,FatBody,"(66, 99)",-0.49503633
35213,Follicle,"(66, 99)",-0.29678792
35214,Germ,"(66, 99)",-0.82270783
35215,Gut,"(66, 99)",0.14675662
35216,Hemocytes,"(66, 99)",0.2612655
35217,MAG,"(66, 99)",0.6980164
35218,MT,"(66, 99)",-0.05739591
35219,Muscle,"(66, 99)",-0.7366881
35220,Neuron,"(66, 99)",-0.16148739
35221,Proliferating,"(66, 99)",-0.7735071
35222,Epithelial,"(66, 100)",-0.9718708
35223,FatBody,"(66, 100)",1.2667457
35224,Follicle,"(66, 100)",0.23250686
35225,Germ,"(66, 100)",1.5896057
35226,Gut,"(66, 100)",0.43810484
35227,Hemocytes,"(66, 100)",0.21773887
35228,MAG,"(66, 100)",-0.9068705
35229,MT,"(66, 100)",0.5398304
35230,Muscle,"(66, 100)",0.82142293
35231,Neuron,"(66, 100)",-1.1024485
35232,Proliferating,"(66, 100)",0.5248005
35233,Epithelial,"(66, 101)",-1.206769
35234,FatBody,"(66, 101)",-1.1335003
35235,Follicle,"(66, 101)",0.66062516
35236,Germ,"(66, 101)",0.040472593
35237,Gut,"(66, 101)",-1.3638144
35238,Hemocytes,"(66, 101)",-1.1140727
35239,MAG,"(66, 101)",-0.72076774
35240,MT,"(66, 101)",-0.88705885
35241,Muscle,"(66, 101)",0.28206694
35242,Neuron,"(66, 101)",-0.106910594
35243,Proliferating,"(66, 101)",-0.19966982
35244,Epithelial,"(66, 102)",1.2266693
35245,FatBody,"(66, 102)",-1.2293477
35246,Follicle,"(66, 102)",-0.11202508
35247,Germ,"(66, 102)",-1.5439448
35248,Gut,"(66, 102)",-0.3310682
35249,Hemocytes,"(66, 102)",-0.04375654
35250,MAG,"(66, 102)",0.356812
35251,MT,"(66, 102)",-0.602934
35252,Muscle,"(66, 102)",-1.2133709
35253,Neuron,"(66, 102)",0.6581871
35254,Proliferating,"(66, 102)",-0.7395483
35255,Epithelial,"(66, 103)",-1.348559
35256,FatBody,"(66, 103)",0.6507667
35257,Follicle,"(66, 103)",0.38836753
35258,Germ,"(66, 103)",1.4416785
35259,Gut,"(66, 103)",-0.21907845
35260,Hemocytes,"(66, 103)",-0.2549349
35261,MAG,"(66, 103)",-1.2788056
35262,MT,"(66, 103)",0.19610374
35263,Muscle,"(66, 103)",1.0784545
35264,Neuron,"(66, 103)",-0.68066263
35265,Proliferating,"(66, 103)",0.4953269
35266,Epithelial,"(66, 104)",-0.9491933
35267,FatBody,"(66, 104)",-0.25932828
35268,Follicle,"(66, 104)",0.6638982
35269,Germ,"(66, 104)",0.5152172
35270,Gut,"(66, 104)",-0.60798216
35271,Hemocytes,"(66, 104)",-0.7291003
35272,MAG,"(66, 104)",-1.3349086
35273,MT,"(66, 104)",-0.2731427
35274,Muscle,"(66, 104)",0.28008452
35275,Neuron,"(66, 104)",-0.9995001
35276,Proliferating,"(66, 104)",-0.076429725
35277,Epithelial,"(66, 106)",0.4641178
35278,FatBody,"(66, 106)",-0.60147846
35279,Follicle,"(66, 106)",-0.30852547
35280,Germ,"(66, 106)",-0.61071485
35281,Gut,"(66, 106)",-0.39221397
35282,Hemocytes,"(66, 106)",-0.4845857
35283,MAG,"(66, 106)",0.27169514
35284,MT,"(66, 106)",-0.37513995
35285,Muscle,"(66, 106)",-0.4587008
35286,Neuron,"(66, 106)",1.2385024
35287,Proliferating,"(66, 106)",-0.48995358
35288,Epithelial,"(66, 108)",-1.0736676
35289,FatBody,"(66, 108)",0.7063444
35290,Follicle,"(66, 108)",0.44345692
35291,Germ,"(66, 108)",1.3088464
35292,Gut,"(66, 108)",0.19701971
35293,Hemocytes,"(66, 108)",0.17818762
35294,MAG,"(66, 108)",-0.78430724
35295,MT,"(66, 108)",0.26853448
35296,Muscle,"(66, 108)",0.5075939
35297,Neuron,"(66, 108)",-1.3812538
35298,Proliferating,"(66, 108)",0.5225009
35299,Epithelial,"(66, 110)",-1.0686564
35300,FatBody,"(66, 110)",0.109167695
35301,Follicle,"(66, 110)",0.62899476
35302,Germ,"(66, 110)",1.0659478
35303,Gut,"(66, 110)",-0.2615983
35304,Hemocytes,"(66, 110)",-0.3097347
35305,MAG,"(66, 110)",-0.9326918
35306,MT,"(66, 110)",-0.24223304
35307,Muscle,"(66, 110)",0.14018501
35308,Neuron,"(66, 110)",-1.31215
35309,Proliferating,"(66, 110)",0.16828294
35310,Epithelial,"(66, 113)",1.2354174
35311,FatBody,"(66, 113)",-0.4953409
35312,Follicle,"(66, 113)",-0.44838938
35313,Germ,"(66, 113)",-0.50549746
35314,Gut,"(66, 113)",-0.30019724
35315,Hemocytes,"(66, 113)",-0.40526688
35316,MAG,"(66, 113)",0.5663206
35317,MT,"(66, 113)",-0.10102655
35318,Muscle,"(66, 113)",-0.45637318
35319,Neuron,"(66, 113)",0.8851488
35320,Proliferating,"(66, 113)",-0.4791632
35321,Epithelial,"(66, 114)",1.2439643
35322,FatBody,"(66, 114)",-1.016242
35323,Follicle,"(66, 114)",-0.2887222
35324,Germ,"(66, 114)",-1.770993
35325,Gut,"(66, 114)",-0.32828763
35326,Hemocytes,"(66, 114)",-0.2036384
35327,MAG,"(66, 114)",0.311188
35328,MT,"(66, 114)",-0.46044257
35329,Muscle,"(66, 114)",-0.83724856
35330,Neuron,"(66, 114)",1.196723
35331,Proliferating,"(66, 114)",-0.62824935
35332,Epithelial,"(66, 115)",1.0920416
35333,FatBody,"(66, 115)",0.08169874
35334,Follicle,"(66, 115)",-0.32691598
35335,Germ,"(66, 115)",-0.32726407
35336,Gut,"(66, 115)",0.608426
35337,Hemocytes,"(66, 115)",-0.10040223
35338,MAG,"(66, 115)",-0.039731454
35339,MT,"(66, 115)",0.07667635
35340,Muscle,"(66, 115)",-0.326415
35341,Neuron,"(66, 115)",-0.31529006
35342,Proliferating,"(66, 115)",-0.32726407
35343,Epithelial,"(66, 116)",0.5259813
35344,FatBody,"(66, 116)",-1.1662
35345,Follicle,"(66, 116)",-0.13381499
35346,Germ,"(66, 116)",-1.58898
35347,Gut,"(66, 116)",-0.9426077
35348,Hemocytes,"(66, 116)",-0.8437916
35349,MAG,"(66, 116)",-0.64571804
35350,MT,"(66, 116)",-0.6692779
35351,Muscle,"(66, 116)",-0.09547888
35352,Neuron,"(66, 116)",1.6008055
35353,Proliferating,"(66, 116)",-0.5312298
35354,Epithelial,"(66, 119)",0.22454081
35355,FatBody,"(66, 119)",-1.4426268
35356,Follicle,"(66, 119)",0.30788347
35357,Germ,"(66, 119)",-1.47173
35358,Gut,"(66, 119)",-1.1056397
35359,Hemocytes,"(66, 119)",-0.7425764
35360,MAG,"(66, 119)",-1.4539608
35361,MT,"(66, 119)",-0.904037
35362,Muscle,"(66, 119)",-0.39365786
35363,Neuron,"(66, 119)",0.7494065
35364,Proliferating,"(66, 119)",-0.45180088
35365,Epithelial,"(66, 121)",1.325861
35366,FatBody,"(66, 121)",-1.006352
35367,Follicle,"(66, 121)",-0.2565322
35368,Germ,"(66, 121)",-1.7722354
35369,Gut,"(66, 121)",-0.13874584
35370,Hemocytes,"(66, 121)",-0.085402384
35371,MAG,"(66, 121)",0.24395838
35372,MT,"(66, 121)",-0.43880525
35373,Muscle,"(66, 121)",-1.0288739
35374,Neuron,"(66, 121)",0.91900975
35375,Proliferating,"(66, 121)",-0.57832503
35376,Epithelial,"(66, 123)",-0.18216203
35377,FatBody,"(66, 123)",-1.2384404
35378,Follicle,"(66, 123)",0.21131554
35379,Germ,"(66, 123)",-1.3910775
35380,Gut,"(66, 123)",-1.3499535
35381,Hemocytes,"(66, 123)",-1.2074065
35382,MAG,"(66, 123)",-1.3280302
35383,MT,"(66, 123)",-0.9220436
35384,Muscle,"(66, 123)",0.18389618
35385,Neuron,"(66, 123)",1.3931801
35386,Proliferating,"(66, 123)",-0.46171975
35387,Epithelial,"(66, 125)",1.0315473
35388,FatBody,"(66, 125)",-0.45186323
35389,Follicle,"(66, 125)",-0.43553758
35390,Germ,"(66, 125)",-0.46488875
35391,Gut,"(66, 125)",-0.32416
35392,Hemocytes,"(66, 125)",-0.45758843
35393,MAG,"(66, 125)",-0.1272005
35394,MT,"(66, 125)",-0.24545781
35395,Muscle,"(66, 125)",-0.44154733
35396,Neuron,"(66, 125)",1.1266375
35397,Proliferating,"(66, 125)",-0.43837515
35398,Epithelial,"(66, 126)",0.81166565
35399,FatBody,"(66, 126)",-1.6117699
35400,Follicle,"(66, 126)",0.12284324
35401,Germ,"(66, 126)",-1.2033948
35402,Gut,"(66, 126)",-0.2967744
35403,Hemocytes,"(66, 126)",-0.21448824
35404,MAG,"(66, 126)",0.022961302
35405,MT,"(66, 126)",-0.711401
35406,Muscle,"(66, 126)",-1.3423334
35407,Neuron,"(66, 126)",0.25048435
35408,Proliferating,"(66, 126)",-0.5991089
35409,Epithelial,"(67, 68)",-0.542517
35410,FatBody,"(67, 68)",1.6532269
35411,Follicle,"(67, 68)",0.024692543
35412,Germ,"(67, 68)",0.8897407
35413,Gut,"(67, 68)",0.5866817
35414,Hemocytes,"(67, 68)",0.3078857
35415,MAG,"(67, 68)",-0.8037559
35416,MT,"(67, 68)",0.6488831
35417,Muscle,"(67, 68)",0.75448436
35418,Neuron,"(67, 68)",-0.6211687
35419,Proliferating,"(67, 68)",0.58788097
35420,Epithelial,"(67, 69)",-1.2258152
35421,FatBody,"(67, 69)",-0.11495141
35422,Follicle,"(67, 69)",0.59086376
35423,Germ,"(67, 69)",0.65999484
35424,Gut,"(67, 69)",-0.56328386
35425,Hemocytes,"(67, 69)",-0.38312086
35426,MAG,"(67, 69)",-1.3856217
35427,MT,"(67, 69)",-0.2539529
35428,Muscle,"(67, 69)",0.66632694
35429,Neuron,"(67, 69)",-0.7680638
35430,Proliferating,"(67, 69)",0.4819869
35431,Epithelial,"(67, 70)",-0.81552535
35432,FatBody,"(67, 70)",-1.0022961
35433,Follicle,"(67, 70)",0.64449346
35434,Germ,"(67, 70)",-0.3502702
35435,Gut,"(67, 70)",-1.0517094
35436,Hemocytes,"(67, 70)",-0.7378207
35437,MAG,"(67, 70)",-1.0598975
35438,MT,"(67, 70)",-0.79656
35439,Muscle,"(67, 70)",-0.13627057
35440,Neuron,"(67, 70)",-0.41139314
35441,Proliferating,"(67, 70)",-0.20136882
35442,Epithelial,"(67, 71)",-0.11071575
35443,FatBody,"(67, 71)",-1.5044973
35444,Follicle,"(67, 71)",0.37358892
35445,Germ,"(67, 71)",-1.310217
35446,Gut,"(67, 71)",-1.2905921
35447,Hemocytes,"(67, 71)",-0.8899956
35448,MAG,"(67, 71)",-0.67870665
35449,MT,"(67, 71)",-1.0449344
35450,Muscle,"(67, 71)",-0.38546765
35451,Neuron,"(67, 71)",0.6635973
35452,Proliferating,"(67, 71)",-0.48143014
35453,Epithelial,"(67, 72)",0.0525909
35454,FatBody,"(67, 72)",-1.0672779
35455,Follicle,"(67, 72)",0.14587939
35456,Germ,"(67, 72)",-1.0818459
35457,Gut,"(67, 72)",-0.7430394
35458,Hemocytes,"(67, 72)",-0.41339642
35459,MAG,"(67, 72)",1.0381249
35460,MT,"(67, 72)",-0.61469585
35461,Muscle,"(67, 72)",-0.48841533
35462,Neuron,"(67, 72)",0.30714482
35463,Proliferating,"(67, 72)",-0.25994563
35464,Epithelial,"(67, 73)",-0.41681373
35465,FatBody,"(67, 73)",-1.326271
35466,Follicle,"(67, 73)",0.5448754
35467,Germ,"(67, 73)",-0.5818503
35468,Gut,"(67, 73)",-1.109973
35469,Hemocytes,"(67, 73)",-0.62421006
35470,MAG,"(67, 73)",-0.7694748
35471,MT,"(67, 73)",-0.9486147
35472,Muscle,"(67, 73)",-0.50149685
35473,Neuron,"(67, 73)",-0.19028115
35474,Proliferating,"(67, 73)",-0.3077443
35475,Epithelial,"(67, 74)",-1.4014727
35476,FatBody,"(67, 74)",0.75356597
35477,Follicle,"(67, 74)",0.41220355
35478,Germ,"(67, 74)",1.1011734
35479,Gut,"(67, 74)",-0.4010738
35480,Hemocytes,"(67, 74)",-0.40200704
35481,MAG,"(67, 74)",-0.82185835
35482,MT,"(67, 74)",0.12990272
35483,Muscle,"(67, 74)",1.1517637
35484,Neuron,"(67, 74)",-0.55709666
